444,250.0
445,2.0
446,3.0
447,2.0
448,0.0
449,2.0
450,29.0
451,10.0
452,24.0
453,42.0
454,24.0
455,48.0
456,6.0
457,14.0
458,3.0
459,8.0
460,5.0
461,4.0
462,5.0
463,5.0
464,5.0
465,4.0
466,8.0
467,24.0
468,12.0
469,0.0
470,7.0
471,2.0
472,0.0
473,3.0
474,3.0
475,2.0
476,16.0
477,42.0
478,65.0
479,97.0
480,60.0
481,60.0
482,26.0
483,60.0
484,60.0
485,61.0
486,72.0
487,40.0
488,90.0
489,12.0
490,54.0
491,66.0
492,1.0
493,6.0
494,2.0
495,7.0
496,6.0
497,11.0
498,3.0
499,6.0
500,4.0
501,75.0
502,84.0
503,2781.0
504,2053.0
505,1.0
506,0.0
507,46.0
508,1.0
509,138.0
510,43.0
511,326.0
512,236.0
513,1581.0
514,400.0
515,1005.0
516,424.0
517,260.0
518,68.0
519,14.0
520,75.0
521,186.0
522,25.0
523,2.0
524,28.0
525,16.0
526,5.0
527,81.0
528,38.0
529,6.0
530,185.0
531,217.0
532,1.0
533,6.0
534,38.0
535,8.0
536,10.0
537,6.0
538,10.0
539,14.0
540,91.0
541,26.0
542,6.0
543,9.0
544,10.0
545,10.0
546,1.0
547,8.0
548,8.0
549,34.0
550,27.0
551,2.0
552,1.0
553,15.0
554,16.0
555,2.0
556,10.0
557,0.0
558,0.0
559,109.0
560,90.0
561,0.0
562,368.0
563,350.0
564,392.0
565,15.0
566,26.0
567,3462.0
568,5500.0
569,15103.0
570,10.0
571,214.0
572,50.0
573,1778.0
574,1500.0
575,431.0
576,550.0
577,304.0
578,253.0
579,437.0
580,742.0
581,4758.0
582,5289.0
583,2500.0
584,288.0
585,300.0
586,148.0
587,206.0
588,300.0
589,750.0
590,750.0
591,1500.0
592,1654.0
593,644.0
594,828.0
595,1001.0
596,1007.0
597,340.0
598,144.0
599,2637.0
600,4.0
601,4.0
602,2.0
603,58.0
604,66.0
605,520.0
606,8.0
607,10.0
608,14.0
609,30.0
610,2.0
611,1898.0
612,2.0
613,2.0
614,1.0
615,1.0
616,38.0
617,4.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,310.0
624,66.0
625,218.0
626,0.0
627,166.0
628,452.0
629,0.0
630,2.0
631,4.0
632,5.0
633,2401.0
634,146.0
635,462.0
636,62.0
637,18.0
638,198.0
639,122.0
640,25.0
641,104.0
642,66.0
643,196.0
644,186.0
645,108.0
646,68.0
647,48.0
648,50.0
649,4.0
650,306.0
651,260.0
652,676.0
653,415.0
654,206.0
655,98.0
656,786.0
657,427.0
658,2.0
659,614.0
660,700.0
661,224.0
662,150.0
663,1068.0
664,175.0
665,4603.0
666,1640.0
667,10.0
668,10.0
669,10.0
670,556.0
671,25.0
672,2104.0
673,6.0
674,316.0
675,0.0
676,1.0
677,11.0
678,12.0
679,13.0
680,29.0
681,10.0
682,17.0
683,210.0
684,30.0
685,10.0
686,5.0
687,23.0
688,10.0
689,10.0
690,4.0
691,18.0
692,30.0
693,2.0
694,2.0
695,45.0
696,2.0
697,3.0
698,3.0
699,7.0
700,4.0
701,5.0
702,14.0
703,10.0
704,6.0
705,1.0
706,1.0
707,14.0
708,8.0
709,25.0
710,30.0
711,3228.0
712,14.0
713,270.0
714,332.0
715,10.0
716,600.0
717,636.0
718,150.0
719,100.0
720,24.0
721,0.0
722,2.0
723,64.0
724,24.0
725,180.0
726,45.0
727,2.0
728,2.0
729,28.0
730,16.0
731,0.0
732,53.0
733,2.0
734,10.0
735,4.0
736,0.0
737,28.0
738,210.0
739,30.0
740,704.0
741,259.0
742,20.0
743,464.0
744,14.0
745,25.0
746,6.0
747,6.0
748,6.0
749,10.0
750,198.0
751,623.0
752,14.0
753,712.0
754,2405.0
755,17.0
756,3567.0
757,68.0
758,12.0
759,92.0
760,358.0
761,79.0
762,84.0
763,84.0
764,113.0
765,42.0
766,14.0
767,3.0
768,2.0
769,29.0
770,14.0
771,34.0
772,124.0
773,497.0
774,26.0
775,494.0
776,0.0
777,2146.0
778,2.0
779,10.0
780,2468.0
781,340.0
782,140.0
783,13.0
784,152.0
785,10.0
786,2.0
787,3.0
788,2.0
789,2.0
790,2.0
791,4.0
792,2.0
793,1.0
794,2.0
795,5.0
796,20.0
797,95.0
798,0.0
799,94.0
800,0.0
801,4.0
802,6.0
803,6.0
804,10.0
805,444.0
806,2.0
807,40.0
808,119.0
809,90.0
810,119.0
811,346.0
812,385.0
813,14.0
814,30.0
815,70.0
816,30.0
817,235.0
818,244.0
819,28.0
820,10.0
821,56.0
822,65.0
823,15.0
824,80.0
825,45.0
826,35.0
827,505.0
828,150.0
829,326.0
830,497.0
831,225.0
832,2.0
833,2.0
834,18.0
835,22.0
836,23.0
837,150.0
838,158.0
839,534.0
840,2100.0
841,750.0
842,62.0
843,330.0
844,1096.0
845,10.0
846,4.0
847,48.0
848,0.0
849,2.0
850,75.0
851,15.0
852,150.0
853,178.0
854,40.0
855,50.0
856,10.0
857,5.0
858,10.0
859,10.0
860,29.0
861,13.0
862,20.0
863,26.0
864,862.0
865,324.0
866,58.0
867,459.0
868,460.0
869,248.0
870,464.0
871,304.0
872,496.0
873,606.0
874,250.0
875,164.0
876,162.0
877,750.0
878,10.0
879,29.0
880,10.0
881,21.0
882,12.0
883,27.0
884,21.0
885,22.0
886,20.0
887,6.0
888,10.0
889,12.0
890,14.0
891,13.0
892,13.0
893,10.0
894,10.0
895,10.0
896,11.0
897,1.0
898,12.0
899,18.0
900,1.0
901,20.0
902,21.0
903,154.0
904,62.0
905,88.0
906,36.0
907,25.0
908,12.0
909,25.0
910,5.0
911,15.0
912,2.0
913,50.0
914,25.0
915,12.0
916,25.0
917,15.0
918,8.0
919,1602.0
920,4.0
921,641.0
922,42.0
923,5.0
924,8.0
925,6.0
926,26.0
927,19.0
928,18.0
929,20.0
930,17.0
931,15.0
932,12.0
933,14.0
934,3.0
935,74.0
936,80.0
937,98.0
938,1000.0
939,1762.0
940,1252.0
941,2008.0
942,1656.0
943,100.0
944,101.0
945,6.0
946,185.0
947,8.0
948,43.0
949,12.0
950,12.0
951,55.0
952,17.0
953,42.0
954,81.0
955,9.0
956,8.0
957,20.0
958,244.0
959,246.0
960,3471.0
961,95.0
962,136.0
963,112.0
964,150.0
965,5.0
966,79.0
967,152.0
968,926.0
969,14.0
970,25.0
971,25.0
972,68.0
973,50.0
974,12.0
975,1.0
976,0.0
977,1.0
978,200.0
979,2.0
980,4.0
981,90.0
982,170.0
983,72.0
984,73.0
985,10.0
986,12.0
987,20.0
988,227.0
989,230.0
990,75.0
991,2.0
992,1.0
993,1.0
994,2.0
995,6.0
996,4.0
997,0.0
998,2087.0
999,24.0
1000,40.0
1001,15.0
1002,22.0
1003,25.0
1004,20.0
1005,10.0
1006,0.0
1007,80.0
1008,897.0
1009,160.0
1010,100.0
1011,100.0
1012,100.0
1013,100.0
1014,0.0
1015,3.0
1016,233.0
1017,272.0
1018,702.0
1019,4.0
1020,2.0
1021,836.0
1022,6.0
1023,10.0
1024,25.0
1025,14.0
1026,314.0
1027,221.0
1028,486.0
1029,381.0
1030,987.0
1031,28.0
1032,752.0
1033,104.0
1034,50.0
1035,50.0
1036,100.0
1037,214.0
1038,8.0
1039,432.0
1040,6.0
1041,224.0
1042,254.0
1043,4.0
1044,200.0
1045,136.0
1046,7.0
1047,140.0
1048,496.0
1049,540.0
1050,312.0
1051,6.0
1052,78.0
1053,44.0
1054,2.0
1055,49.0
1056,142.0
1057,4.0
1058,48.0
1059,264.0
1060,372.0
1061,938.0
1062,32.0
1063,626.0
1064,8.0
1065,524.0
1066,283.0
1067,10.0
1068,382.0
1069,288.0
1070,7.0
1071,428.0
1072,1410.0
1073,8.0
1074,1253.0
1075,125.0
1076,96.0
1077,110.0
1078,104.0
1079,95.0
1080,71.0
1081,131.0
1082,154.0
1083,330.0
1084,2.0
1085,2.0
1086,3.0
1087,0.0
1088,7.0
1089,0.0
1090,0.0
1091,1.0
1092,2.0
1093,15.0
1094,1.0
1095,5.0
1096,36.0
1097,9.0
1098,28.0
1099,3.0
1100,75.0
1101,40.0
1102,25.0
1103,15.0
1104,50.0
1105,86.0
1106,22.0
1107,111.0
1108,0.0
1109,15.0
1110,0.0
1111,272.0
1112,97.0
1113,350.0
1114,35.0
1115,86.0
1116,18.0
1117,73.0
1118,19.0
1119,25.0
1120,21.0
1121,14.0
1122,16.0
1123,12.0
1124,129.0
1125,714.0
1126,19.0
1127,50.0
1128,16.0
1129,6722.0
1130,760.0
1131,36.0
1132,120.0
1133,8.0
1134,6.0
1135,6.0
1136,0.0
1137,58.0
1138,1000.0
1139,6.0
1140,14.0
1141,40.0
1142,22.0
1143,36.0
1144,54.0
1145,14.0
1146,25.0
1147,8.0
1148,532.0
1149,228.0
1150,8.0
1151,73.0
1152,80.0
1153,123.0
1154,8.0
1155,60.0
1156,20.0
1157,8.0
1158,7.0
1159,10.0
1160,5.0
1161,72.0
1162,748.0
1163,88.0
1164,284.0
1165,11.0
1166,16.0
1167,9.0
1168,10.0
1169,14.0
1170,12.0
1171,4.0
1172,34.0
1173,92.0
1174,14.0
1175,6.0
1176,51.0
1177,4.0
1178,20.0
1179,21.0
1180,125.0
1181,187.0
1182,92.0
1183,88.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,25.0
1189,25.0
1190,210.0
1191,15.0
1192,99.0
1193,29.0
1194,15.0
1195,234.0
1196,51.0
1197,33.0
1198,5.0
1199,198.0
1200,26.0
1201,6.0
1202,5.0
1203,5.0
1204,68.0
1205,20.0
1206,5.0
1207,12.0
1208,158.0
1209,10.0
1210,5.0
1211,18.0
1212,108.0
1213,30.0
1214,8.0
1215,16.0
1216,52.0
1217,16.0
1218,5.0
1219,5.0
1220,10.0
1221,5.0
1222,26.0
1223,19.0
1224,95.0
1225,40.0
1226,10.0
1227,59.0
1228,19.0
1229,6.0
1230,20.0
1231,14.0
1232,150.0
1233,50.0
1234,2.0
1235,2452.0
1236,19.0
1237,99.0
1238,150.0
1239,12.0
1240,30.0
1241,34.0
1242,18.0
1243,13.0
1244,8.0
1245,8.0
1246,6.0
1247,6.0
1248,8.0
1249,2.0
1250,4.0
1251,0.0
1252,14.0
1253,0.0
1254,5.0
1255,8.0
1256,6.0
1257,2.0
1258,6.0
1259,0.0
1260,1.0
1261,14.0
1262,5.0
1263,10.0
1264,4.0
1265,4.0
1266,15.0
1267,8.0
1268,5.0
1269,5.0
1270,2.0
1271,2.0
1272,1.0
1273,16.0
1274,6.0
1275,6.0
1276,17.0
1277,2.0
1278,10.0
1279,16.0
1280,18.0
1281,4.0
1282,10.0
1283,10.0
1284,10.0
1285,16.0
1286,14.0
1287,25.0
1288,8.0
1289,15.0
1290,16.0
1291,16.0
1292,4.0
1293,7.0
1294,14.0
1295,70.0
1296,2.0
1297,14.0
1298,2.0
1299,2.0
1300,5.0
1301,7.0
1302,9.0
1303,20.0
1304,1.0
1305,12.0
1306,2.0
1307,26.0
1308,2.0
1309,0.0
1310,1.0
1311,3.0
1312,22.0
1313,14.0
1314,26.0
1315,2.0
1316,13.0
1317,16.0
1318,28.0
1319,7.0
1320,2.0
1321,34.0
1322,30.0
1323,176.0
1324,33.0
1325,40.0
1326,22.0
1327,44.0
1328,52.0
1329,102.0
1330,62.0
1331,22.0
1332,26.0
1333,13.0
1334,8.0
1335,75.0
1336,6.0
1337,26.0
1338,76.0
1339,14.0
1340,30.0
1341,6.0
1342,9.0
1343,16.0
1344,4.0
1345,4.0
1346,2.0
1347,0.0
1348,0.0
1349,6.0
1350,10.0
1351,10.0
1352,4.0
1353,30.0
1354,48.0
1355,20.0
1356,19.0
1357,26.0
1358,25.0
1359,8.0
1360,10.0
1361,4.0
1362,6.0
1363,1.0
1364,2.0
1365,0.0
1366,650.0
1367,0.0
1368,4522.0
1369,7292.0
1370,3658.0
1371,300.0
1372,300.0
1373,300.0
1374,38.0
1375,64.0
1376,49.0
1377,20.0
1378,48.0
1379,8.0
1380,11.0
1381,35.0
1382,20.0
1383,40.0
1384,20.0
1385,14.0
1386,20.0
1387,40.0
1388,590.0
1389,680.0
1390,35.0
1391,40.0
1392,42.0
1393,52.0
1394,31.0
1395,4.0
1396,37.0
1397,40.0
1398,28.0
1399,10.0
1400,86.0
1401,38.0
1402,4.0
1403,18.0
1404,26.0
1405,10.0
1406,230.0
1407,14.0
1408,4.0
1409,44.0
1410,6.0
1411,0.0
1412,32.0
1413,0.0
1414,2.0
1415,7.0
1416,3.0
1417,1498.0
1418,88.0
1419,186.0
1420,2.0
1421,3.0
1422,62.0
1423,10.0
1424,232.0
1425,62.0
1426,2.0
1427,2.0
1428,14.0
1429,4.0
1430,4.0
1431,5.0
1432,6.0
1433,14.0
1434,13.0
1435,11.0
1436,8.0
1437,150.0
1438,46.0
1439,2.0
1440,2.0
1441,1.0
1442,2.0
1443,3.0
1444,4.0
1445,31.0
1446,5.0
1447,2.0
1448,2.0
1449,14.0
1450,1.0
1451,2.0
1452,38.0
1453,50.0
1454,0.0
1455,47.0
1456,31.0
1457,206.0
1458,26.0
1459,26.0
1460,206.0
1461,114.0
1462,118.0
1463,1195.0
1464,10.0
1465,10.0
1466,10.0
1467,5.0
1468,17.0
1469,11.0
1470,15.0
1471,18.0
1472,29.0
1473,5.0
1474,5.0
1475,5.0
1476,20.0
1477,24.0
1478,12.0
1479,5.0
1480,35.0
1481,4.0
1482,0.0
1483,8.0
1484,18.0
1485,22.0
1486,18.0
1487,14.0
1488,48.0
1489,88.0
1490,48.0
1491,10.0
1492,40.0
1493,8.0
1494,3.0
1495,17.0
1496,14.0
1497,2.0
1498,6.0
1499,10.0
1500,34.0
1501,22.0
1502,27.0
1503,256.0
1504,242.0
1505,1213.0
1506,16414.0
1507,87.0
1508,1826.0
1509,0.0
1510,242.0
1511,8.0
1512,50.0
1513,556.0
1514,56.0
1515,138.0
1516,1606.0
1517,1765.0
1518,3823.0
1519,108.0
1520,75.0
1521,95.0
1522,4606.0
1523,295.0
1524,228.0
1525,1824.0
1526,347.0
1527,481.0
1528,72.0
1529,254.0
1530,0.0
1531,0.0
1532,548.0
1533,1056.0
1534,374.0
1535,130.0
1536,63.0
1537,28.0
1538,134.0
1539,78.0
1540,108.0
1541,172.0
1542,106.0
1543,62.0
1544,62.0
1545,58.0
1546,330.0
1547,1086.0
1548,125.0
1549,144.0
1550,146.0
1551,0.0
1552,3.0
1553,0.0
1554,0.0
1555,0.0
1556,1.0
1557,1252.0
1558,0.0
1559,101.0
1560,0.0
1561,0.0
1562,0.0
1563,14.0
1564,89.0
1565,40.0
1566,17.0
1567,92.0
1568,1890.0
1569,1436.0
1570,2181.0
1571,1339.0
1572,2563.0
1573,2042.0
1574,0.0
1575,0.0
1576,594.0
1577,1236.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,9.0
1583,30.0
1584,32.0
1585,25.0
1586,294.0
1587,184.0
1588,51.0
1589,21.0
1590,61.0
1591,84.0
1592,48.0
1593,30.0
1594,0.0
1595,6.0
1596,5.0
1597,20.0
1598,25.0
1599,10.0
1600,10.0
1601,3.0
1602,9.0
1603,10.0
1604,2.0
1605,1.0
1606,12.0
1607,0.0
1608,2.0
1609,16.0
1610,2.0
1611,2.0
1612,18.0
1613,128.0
1614,50.0
1615,98.0
1616,556.0
1617,2278.0
1618,250.0
1619,900.0
1620,30.0
1621,30.0
1622,30.0
1623,30.0
1624,15.0
1625,10.0
1626,505.0
1627,49.0
1628,750.0
1629,734.0
1630,1928.0
1631,320.0
1632,1628.0
1633,1129.0
1634,1299.0
1635,86.0
1636,16.0
1637,15.0
1638,12.0
1639,12.0
1640,5.0
1641,262.0
1642,2.0
1643,6.0
1644,12.0
1645,10.0
1646,145.0
1647,16.0
1648,1270.0
1649,1808.0
1650,244.0
1651,950.0
1652,214.0
1653,106.0
1654,450.0
1655,216.0
1656,30.0
1657,58.0
1658,1196.0
1659,110.0
1660,220.0
1661,10.0
1662,56.0
1663,146.0
1664,276.0
1665,98.0
1666,65.0
1667,22.0
1668,14.0
1669,138.0
1670,444.0
1671,22.0
1672,346.0
1673,15.0
1674,40.0
1675,5.0
1676,1000.0
1677,1018.0
1678,353.0
1679,342.0
1680,341.0
1681,250.0
1682,22.0
1683,22.0
1684,4.0
1685,1.0
1686,0.0
1687,0.0
1688,250.0
1689,250.0
1690,250.0
1691,250.0
1692,2.0
1693,25.0
1694,8.0
1695,16958.0
1696,16.0
1697,254.0
1698,25.0
1699,5.0
1700,218.0
1701,5.0
1702,14.0
1703,16.0
1704,18452.0
1705,28.0
1706,198.0
1707,1282.0
1708,21.0
1709,37.0
1710,18.0
1711,10.0
1712,25.0
1713,4.0
1714,24.0
1715,38.0
1716,15.0
1717,13.0
1718,40.0
1719,6.0
1720,5.0
1721,22.0
1722,9.0
1723,18.0
1724,147.0
1725,5.0
1726,33.0
1727,5.0
1728,54.0
1729,25.0
1730,20.0
1731,0.0
1732,0.0
1733,100.0
1734,10.0
1735,10.0
1736,14.0
1737,6.0
1738,51.0
1739,37.0
1740,88.0
1741,112.0
1742,89.0
1743,25.0
1744,78.0
1745,26.0
1746,10.0
1747,50.0
1748,25.0
1749,25.0
1750,72.0
1751,106.0
1752,58.0
1753,48.0
1754,78.0
1755,50.0
1756,51.0
1757,103.0
1758,0.0
1759,0.0
1760,12.0
1761,1.0
1762,0.0
1763,76.0
1764,33.0
1765,26.0
1766,146.0
1767,35.0
1768,0.0
1769,44.0
1770,0.0
1771,100.0
1772,22.0
1773,54.0
1774,9.0
1775,5.0
1776,14.0
1777,10.0
1778,9.0
1779,10.0
1780,10.0
1781,10.0
1782,59.0
1783,22.0
1784,11.0
1785,5150.0
1786,5747.0
1787,117506.0
1788,100390.0
1789,3820.0
1790,60.0
1791,100.0
1792,28.0
1793,2.0
1794,2.0
1795,2.0
1796,364.0
1797,19.0
1798,79.0
1799,26.0
1800,42.0
1801,18.0
1802,52.0
1803,8.0
1804,36.0
1805,4.0
1806,4.0
1807,4.0
1808,12657.0
1809,1.0
1810,152.0
1811,304.0
1812,0.0
1813,47.0
1814,573.0
1815,122.0
1816,215.0
1817,9.0
1818,10.0
1819,9.0
1820,14.0
1821,6.0
1822,8.0
1823,50.0
1824,2.0
1825,26.0
1826,0.0
1827,256.0
1828,28.0
1829,22.0
1830,151.0
1831,115.0
1832,257.0
1833,4.0
1834,50.0
1835,361.0
1836,632.0
1837,392.0
1838,884.0
1839,432.0
1840,562.0
1841,1334.0
1842,1079.0
1843,730.0
1844,2071.0
1845,1210.0
1846,2197.0
1847,1732.0
1848,25.0
1849,752.0
1850,679.0
1851,1005.0
1852,190.0
1853,6393.0
1854,1146.0
1855,1010.0
1856,998.0
1857,1754.0
1858,2262.0
1859,1106.0
1860,709.0
1861,2042.0
1862,399.0
1863,12600.0
1864,4800.0
1865,7199.0
1866,80.0
1867,95.0
1868,95.0
1869,8399.0
1870,2556.0
1871,1013.0
1872,1381.0
1873,530.0
1874,735.0
1875,522.0
1876,1705.0
1877,2379.0
1878,248.0
1879,336.0
1880,4896.0
1881,2750.0
1882,999.0
1883,350.0
1884,658.0
1885,504.0
1886,1065.0
1887,1294.0
1888,750.0
1889,565.0
1890,2012.0
1891,2636.0
1892,1085.0
1893,0.0
1894,2.0
1895,1.0
1896,0.0
1897,56.0
1898,242.0
1899,118.0
1900,560.0
1901,149.0
1902,829.0
1903,3298.0
1904,2200.0
1905,16.0
1906,3202.0
1907,281.0
1908,79.0
1909,46.0
1910,1578.0
1911,1536.0
1912,409.0
1913,522.0
1914,2297.0
1915,1154.0
1916,1349.0
1917,1203.0
1918,1256.0
1919,3544.0
1920,3220.0
1921,7400.0
1922,7753.0
1923,100.0
1924,1044.0
1925,175.0
1926,1892.0
1927,18.0
1928,1987.0
1929,76.0
1930,8710.0
1931,944.0
1932,144.0
1933,510.0
1934,2302.0
1935,432.0
1936,11967.0
1937,14554.0
1938,13.0
1939,852.0
1940,1076.0
1941,545.0
1942,406.0
1943,946.0
1944,135.0
1945,1250.0
1946,525.0
1947,5255.0
1948,11404.0
1949,1052.0
1950,2462.0
1951,534.0
1952,450.0
1953,460.0
1954,1004.0
1955,2451.0
1956,1456.0
1957,280.0
1958,2000.0
1959,1345.0
1960,988.0
1961,339.0
1962,800.0
1963,716.0
1964,80.0
1965,2614.0
1966,6194.0
1967,6286.0
1968,0.0
1969,239.0
1970,3.0
1971,60.0
1972,211.0
1973,2500.0
1974,4988.0
1975,2226.0
1976,6226.0
1977,2500.0
1978,32186.0
1979,75.0
1980,303.0
1981,1260.0
1982,246.0
1983,0.0
1984,208.0
1985,430.0
1986,16.0
1987,14.0
1988,12.0
1989,5000.0
1990,488.0
1991,50.0
1992,10.0
1993,14.0
1994,16.0
1995,25.0
1996,18.0
1997,34.0
1998,11.0
1999,15.0
2000,26.0
2001,47.0
2002,44.0
2003,56.0
2004,42.0
2005,49.0
2006,69.0
2007,10.0
2008,10.0
2009,10.0
2010,70.0
2011,52.0
2012,76.0
2013,32.0
2014,15.0
2015,50.0
2016,100.0
2017,20.0
2018,104.0
2019,86.0
2020,91.0
2021,115.0
2022,50.0
2023,90.0
2024,74.0
2025,6.0
2026,15.0
2027,60.0
2028,60.0
2029,40.0
2030,14.0
2031,50.0
2032,18.0
2033,13.0
2034,46.0
2035,42.0
2036,22.0
2037,32.0
2038,32.0
2039,22.0
2040,130.0
2041,7.0
2042,50.0
2043,60.0
2044,84.0
2045,25.0
2046,56.0
2047,40.0
2048,10.0
2049,129.0
2050,48.0
2051,20.0
2052,30.0
2053,18.0
2054,14.0
2055,46.0
2056,58.0
2057,14.0
2058,12.0
2059,15.0
2060,41.0
2061,118.0
2062,66.0
2063,139.0
2064,40.0
2065,36.0
2066,11.0
2067,104.0
2068,34.0
2069,14.0
2070,24.0
2071,8.0
2072,74.0
2073,24.0
2074,20.0
2075,21.0
2076,38.0
2077,25.0
2078,16.0
2079,14.0
2080,60.0
2081,50.0
2082,110.0
2083,71.0
2084,70.0
2085,8.0
2086,170.0
2087,77.0
2088,125.0
2089,50.0
2090,30.0
2091,10.0
2092,15.0
2093,12.0
2094,16.0
2095,58.0
2096,24.0
2097,1743.0
2098,744.0
2099,2314.0
2100,681.0
2101,8.0
2102,44.0
2103,45.0
2104,15.0
2105,278.0
2106,150.0
2107,68.0
2108,8.0
2109,5.0
2110,732.0
2111,0.0
2112,6.0
2113,2.0
2114,1.0
2115,2.0
2116,2.0
2117,190.0
