80000000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 0 0 0 0 0 0
91357000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 814.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 200 0 0 0 0 0 0 0 0 0 814.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 200 6900 0 0 0 0 0 0 0 0
91500000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 779.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8600 686 0 0 0 0 0 0 0 0 779.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8600 0 0 0 0 0 0 0 0 0
91503000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11700 586 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11700 0 0 0 0 0 0 0 0 0
91512000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11800 586 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11800 0 0 0 0 0 0 0 0 0
91518000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11900 686 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11900 0 0 0 0 0 0 0 0 0
91521000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 12100 586 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 12100 0 0 0 0 0 0 0 0 0
91530000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 779.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 12100 500 0 0 0 0 0 0 0 0 779.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 12100 0 0 0 0 0 0 0 0 0
91554000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13900 1300 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13900 0 0 0 0 0 0 0 0 0
91606000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13900 1400 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13900 0 0 0 0 0 0 0 0 0
91621000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14300 1500 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14300 0 0 0 0 0 0 0 0 0
91706000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14500 1300 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14500 0 0 0 0 0 0 0 0 0
91736000 0 0 0 0 0 0 0 0 0 0.00 0.00 0.00 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14500 1400 0 0 0 0 0 0 0 0 780.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14500 0 0 0 0 0 0 0 0 0
